anno_id,image,question,answer
38835,12946.jpg,nguồn của tấm hình từ đâu ?,hcmtoplist . com
38836,12947.jpg,tên của cửa hàng có bảng hiệu màu đỏ là gì ?,st
38837,12947.jpg,tên của cửa hàng có bảng hiệu màu hồng là gì ?,thiên an
38838,12947.jpg,thiên an là cửa hàng gì ?,tiệm bánh
38839,12948.jpg,bảo hiểm xã hội để làm gì ?,vì cuộc sống cộng đồng
38840,12948.jpg,vì cuộc sống cộng đồng nên sử dụng dịch vụ gì ?,bảo hiểm xã hội
38841,12949.jpg,ai là người biên soạn cuốn sách này ?,nguyễn đắc xuân
38842,12949.jpg,phạm duy được huy hiệu gì ?,thạc sĩ
38843,12949.jpg,ai là tác giả của cuốn sách này ?,phạm duy
38850,12951.jpg,phía sau máy bay là gì ?,bảo tàng
38851,12951.jpg,đây là bảo tàng gì ?,chứng tích chiến tranh
38852,12952.jpg,chữ trên thanh tìm kiếm là chữ gì ?,đồng hồ
38853,12952.jpg,đồng hồ j12 là loại đồng hồ gì ?,gốm chịu lực cao
38855,12954.jpg,chữ phía dưới hai người phụ nữ là chữ gì ?,consumer market
38860,12956.jpg,đây là đền thờ của ai ?,vua hùng
38861,12956.jpg,mùng mười tháng ba âm lịch là ngày gì ?,giỗ tổ hùng vương
38862,12956.jpg,giỗ tổ hùng vương vào ngày nào ?,mùng mười tháng ba âm lịch
38863,12957.jpg,đây là sữa của hãng nào ?,vinamilk
38864,12957.jpg,câu slogan in trên thùng sữa là gì ?,100 % fresh milk
38865,12958.jpg,chợ đồng xuân được xem là gì ?,khu chợ lịch sử
38866,12958.jpg,khu chợ lịch sử là tên gọi của chợ nào ?,chợ đồng xuân
38867,12958.jpg,chợ đồng xuân nằm ở đâu ?,phố cổ hà nội
38868,12959.jpg,đây là cửa hàng gì ?,đồng hồ
38869,12959.jpg,cửa hàng này tên gì ?,bích uyên
38870,12959.jpg,số gpkd của cửa hàng đồng hồ bích uyên là gì ?,47h6016808
38871,12959.jpg,địa chỉ của cửa hàng đồng hồ bích uyên là gì ?,"đường lê duẩn , tổ 20 , khu phước thuận , ttlt , huyện long thành , tỉnh đồng nai"
38872,12959.jpg,số điện thoại của cửa hàng điện thoại bích uyên là gì ?,0901 . 552045
38873,12960.jpg,chữ in trên bảng hiệu màu đỏ phía sau người đàn ông là gì ?,sữa chua - ván sữa - phô mai - bơ pháp xúc xích - già chả
38874,12960.jpg,bức ảnh này lấy nguồn từ đâu ?,vinacool
38879,12963.jpg,ngân hàng bên góc phải của tấm hình là ngân hàng gì ?,vietinbank
38880,12964.jpg,hút thuốc sẽ như thế nào ?,dẫn đến cái chết từ từ và đau đớn
38881,12964.jpg,nhãn hiệu của bao thuốc là gì ?,craven
38882,12964.jpg,cuốn sách màu vàng tên gì ?,làm bạn với hình làm tình với chữ
38883,12964.jpg,tác giả của cuốn sách làm bạn với hình làm tình với chữ ?,bút chì
38884,12964.jpg,ai là người minh họa cho cuốn sách làm bạn với hình làm tình với chữ ?,đốc tờ ti
38885,12964.jpg,nhà xuất bản của quyển sách làm bạn với hình làm tình với chữ là ai ?,văn hóa - văn nghệ
38886,12964.jpg,ly nước thuộc hãng đồ uống nào ?,the coffe house
38887,12965.jpg,con số in trên xe tăng là bao nhiêu ?,843
38889,12967.jpg,bức ảnh này có nguồn từ đâu ?,vinatech group
38890,12968.jpg,nguồn của bức ảnh này là từ đâu ?,mỹ thuật hoàng khang
38891,12968.jpg,trang web của mỹ thuật hoàng khang là gì ?,mythuathoangkhang . com
38892,12968.jpg,số điện thoại của mỹ thuật hoàng khang là gì ?,090 . 118 7008 - 090 . 118 5575
38893,12969.jpg,đây là khu du lịch gì ?,sinh thái - miệt vườn
38894,12969.jpg,tên của khu du lịch này là gì ?,tám ngoắc
38895,12969.jpg,còn bao nhiêu cây để đi vào vườn ổi ?,cuối đường 200m
38896,12969.jpg,địa chỉ của khu du lịch tám ngoắc là gì ?,"quản lộ phụng hiệp , khóm 6 , phường tân thành , tp cà mau"
38897,12969.jpg,số điện thoại của khu du lịch tám ngoắc là gì ?,0928 769 796 - 0942 294 920
38898,12969.jpg,khu du lịch sinh thái - miệt vườn tám ngoắc khai trương vào ngày nào ?,01 / 09 / 2019 dl
38899,12969.jpg,khu du lịch có chương trình gì vào ngày khai trương ?,miễn phí vào cửa
38900,12970.jpg,chữ xanh được in trên bảng nền đen là gì ?,lối thoát exit
38904,12973.jpg,cửa hàng có bảng hiệu màu xanh viềng vàng là gì ?,điện máy xanh
38905,12973.jpg,cửa hàng bên phải của cửa hàng điện máy xanh là gì ?,thegioididong
38906,12973.jpg,khi nào được trúng 20 bộ sản phẩm cao cấp ?,"mua tủ lạnh , máy giặt samsung"
38907,12974.jpg,cửa hàng kanpai đang có chương trình gì ?,tặng 4 ly tiger cho nhóm khách 4 người
38908,12974.jpg,cửa hàng này tên gì ?,kanpai
38909,12974.jpg,chương trình tặng 4 ly tiger cho nhóm khách 4 người áp dụng vào khi nào ?,buổi tối từ t2 - cn
38910,12974.jpg,địa chỉ của cửa hàng kanpai ?,"34 phan đình giót , q . tân bình , tp . hcm"
38911,12974.jpg,đường dây nóng của cửa hàng kanpai là gì ?,0984 . 475 . 338 0971 . 410 . 164
38914,12976.jpg,bán đất ở đâu ?,ngay đường tỉnh lộ 18m
38915,12976.jpg,những đặc quyền khi mua đất ?,sổ hồng riêng công chứng ngay giá 100 %
38916,12976.jpg,số điện thoại của người bán đất ?,08 . 999 . 222 . 60
38917,12977.jpg,hình ảnh mâm đồ ăn được lấy từ đâu ?,winnie nguyễn foody . vn
38918,12978.jpg,đây là kênh truyền hình gì ?,vtv
38919,12978.jpg,kênh truyền hình đang đưa tin gì ?,báo điện tử đài truyền hình việt nam
38920,12979.jpg,chữ màu trắng in trên nền đỏ là gì ?,merry christmas
38922,12981.jpg,đây là khách sạn ở đâu ?,phố cổ hà nội
38923,12981.jpg,khách sạn ở phố cổ hà nội là khách sạn thược top mấy ?,top 9
38924,12981.jpg,khách sạn này có giá như thế nào ?,giá tốt
38925,12982.jpg,đây là khu vực nào ?,bến du truyền hồ mai an tiêm
38926,12983.jpg,chữ được in trên tấm bảng đên chỉ đường đến đâu ?,"đường ra trường sơn đón xe buýt , xe ôm nhà giữ xe gắn máy cổng ra xe gắn máy"
38928,12985.jpg,tên của công ty này là gì ?,lâm nguyễn
38929,12985.jpg,công ty lâm nguyễn có những loại dịch vụ nào ?,thiết kế - in ấn - quảng cáo
38930,12985.jpg,số điện thoại của công ty lâm nguyễn là gì ?,0907 . 756006
38931,12986.jpg,cửa hàng này tên gì ?,bún chả kinh kỳ
38932,12986.jpg,cửa hàng kinh kỳ bán những gì ?,bún chả
38933,12986.jpg,địa chỉ của cửa hàng kinh kỳ ?,35 hoàng cầu
38934,12986.jpg,số điện thoại giao hàng của cửa hàng bún chả kinh kỳ là gì ?,1900 6830
38935,12986.jpg,nguồn của tấm ảnh này là từ đâu ?,quảng cáo thế giới ad
38936,12986.jpg,số điện thoại của nhà quảng cáo ad là gì ?,0933 . 172 . 912
38937,12987.jpg,tên của ly chè bên trái là gì ?,sâm bổ lượng
38938,12987.jpg,tên của ly chè bên phải là gì ?,chè trà trứng
38939,12987.jpg,tên của chén chè màu trắng là gì ?,chè trứng trắng
38940,12987.jpg,nguồn của bức ảnh này là từ đâu ?,@tebefood
38941,12988.jpg,chữ trên nền đỏ phía sau người phụ nữ áo cam là gì ?,thủy hải sản
38942,12988.jpg,thủy hải sản đảm bảo gì ?,vệ sinh an toàn
38948,12991.jpg,tấm bảng màu đỏ phía sau người phụ nữ in chứ gì ?,tự hào hàng việt nam
38949,12991.jpg,đây là siêu thị gì ?,co . opmart
38956,12995.jpg,chữ được dựng đứng trên bàn là chữ gì ?,luxury
38957,12995.jpg,câu slogan của luxyry là gì ?,bật đèn trong điều kiện tối
38958,12996.jpg,bơ sáp loại 1 có giá bao nhiêu ?,59 . 900 vnd / kg
38959,12996.jpg,giá 59 . 900 vnd / kg là của loại nào ?,bơ sáp loại 1
38960,12997.jpg,tấm bảng màu xanh phía trước người phụ nữ có dòng chữ gì ?,nút ấn điều khiển dành cho người đi bộ qua đường
38961,12997.jpg,nút ấn điều khiển dành cho ai ?,người đi bộ qua đường
38962,12997.jpg,của hàng coffee phía bên phải người phụ nữ tóc vàng tên gì ?,highlands
38963,12997.jpg,cửa hàng quần áo bên phải người phụ nữ tóc vàng tên gì ?,aldo
38964,12998.jpg,cửa hàng đang có chương trình gì ?,khuyến mãi lớn
38965,12998.jpg,chương trình khuyến mãi giảm bảo nhiêu phần trăm ?,giảm đến 50 %
38966,12999.jpg,cửa hàng này tên gì ?,166b hủ tíu mỹ tho
38967,12999.jpg,địa chỉ của cửa hàng này ở đâu ?,166b gò dầu - p . tân quý - q . bình tân
38968,12999.jpg,cửa hàng bán hủ tíu của tỉnh nào ?,mỹ tho
38977,13003.jpg,đây là sở chỉ huy của chiến dịch gì ?,điện biên phủ
38978,13003.jpg,tấm hình này có nguồn gốc từ đâu ?,ttxvn - vna
38979,13004.jpg,đây là siêu thị gì ?,vinmart
38980,13004.jpg,siêu thị vinmart này ở đâu ?,landmark ́81
38981,13005.jpg,đây là siêu thị gì ?,big c
38982,13005.jpg,siêu thị big c đang có chương trình gì ?,mùa yêu falling for you
38983,13005.jpg,siêu thị big c đang khuyến mãi những sản phẩm gì ?,chăm sóc sức khỏe và sắc đẹp
38984,13005.jpg,những sản phẩm chăm sóc sức khỏe và sắc đẹp đang có chương trình gì ?,khuyến mãi
38985,13005.jpg,chương trình khuyến mãi diễn ra từ ngày nào ?,từ 09 . 08 - 22 . 08 . 2018
38992,13008.jpg,trên kệ phía sau người phụ nữ mặc đồ màu đen trưng bày sản phẩm gì ?,clear
38993,13009.jpg,đây là cửa hàng gì ?,sakura việt nam
38994,13009.jpg,cửa hàng sakura việt nam bán mặt hàng gì ?,hàng nhật nội địa
38995,13009.jpg,website của cửa hàng sakura việt nam là gì ?,www . sakuravietnam . com . vn
38996,13009.jpg,đường dây nóng của cửa hàng sakura việt nam là gì ?,0437865999
38997,13009.jpg,của cửa hàng sakura việt nam nằm trên ngõ nào ?,hội vũ
38998,13010.jpg,tên của cửa hàng này là gì ?,naked
38999,13010.jpg,cửa hàng naked bán gì ?,sushi & bento
39000,13010.jpg,địa chỉ của cửa hàng naked là ở đâu ?,"39 trương định , p . 6 , q . 3"
39001,13010.jpg,nguồn của bức ảnh này là từ đâu ?,www . aeros . vn
39002,13011.jpg,nguồn của bức ảnh này là từ đâu ?,aavh j . c .
39009,13013.jpg,đây là thang máy ở đâu ?,vincom mega mallm
39010,13013.jpg,tầng r6 - l1 01 là của công ty nào ?,ngân hàng việt nam thịnh vượng
39011,13013.jpg,tầng r6 - l1 02 là của công ty nào ?,ngân hàng tmcp công thương việt nam
39012,13013.jpg,tầng r6 - l2b 05a là của công ty nào ?,vpđd cty cổ phần aikendenko
39013,13013.jpg,tầng r6 - l2b 05b là của công ty nào ?,vpđd cty cổ phần groovyware
39014,13013.jpg,tầng r6 - l2b 05c là của công ty nào ?,vpđd aiken trading asisa limited
39015,13013.jpg,tầng r6 - l2b 06 là của công ty nào ?,cty tnhh thế hệ mới vĩnh phúc
39016,13013.jpg,tầng b1 - b2 là của khu vực nào ?,trung tâm thương mại
39017,13013.jpg,tầng b3 - b4 là của khu vực nào ?,hầm gửi xe
39018,13014.jpg,đây là con phố gì ?,tạ hiện
39019,13014.jpg,tấm bảng màu đỏ phía bên phải ghi gì ?,bia phố cổ
39020,13015.jpg,chữ trên lãnh hoa màu vàng phía bên trái là gì ?,kính viếng
39021,13016.jpg,chữ trên bao bì màu xanh và trắng bên trái người đàng ông là gì ?,bột giặt
39025,13019.jpg,đây là trường gì ?,trường trung học cơ sở & trung học phổ thông
39026,13019.jpg,tên cửa trường này là gì ?,nguyễn khuyến
39027,13019.jpg,địa chỉ của trường nguyễn khuyến là ở đâu ?,t15 mai lão bạng - p . 13 - q . tân bình - tp . hcm
39028,13019.jpg,số điện thoại của trường nguyến khuyến là gì ?,( 08 ) 38124228 - ( 08 ) 38124230
39030,13021.jpg,bức ảnh có nguồn từ đâu ?,quangcaoart . com
39031,13021.jpg,số điện thoại của quangcaoart . com là gì ?,0943 00 77 19
39032,13021.jpg,tên của cửa hàng này là gì ?,chú chen
39033,13021.jpg,cửa hàng chú chen bán những gì ?,cháo - dimsum - lẩu
39038,13023.jpg,tấm hình được lấy nguồn từ đâu ?,aloquangcao . net
39039,13023.jpg,đường dây nóng cửa aloquangcao . net là gì ?,0936068181
39040,13023.jpg,cửa hàng phía dưới tên gì ?,maruk ame udon
39041,13023.jpg,địa chỉ của cửa hàng món tẩm bột chiên ?,"215 - 217 lý tự trọng , phường bến thành , quận 1 , tp . hcm"
39046,13026.jpg,bức ảnh trên đưa ra lựa chọn gì ?,nên mua nhà chung cư hay nhà mặt phố
39047,13027.jpg,tân làm công việc gì ?,nhận hàng gia công
39048,13027.jpg,tân chuyên về gì ?,nhà tiền chế lắp đặt điện nước
39049,13027.jpg,số điện thoại của tân là gì ?,0939 . 427870 - 0167 . 6313352
39051,13029.jpg,đây là cửa hàng gì ?,shop sữa bỉm
39052,13030.jpg,bức ảnh này chụp từ đâu ?,"phố huế , quận hai bà trưng , thành phố hà nội"
39053,13031.jpg,trung tâm công tác xã hội ở đâu ?,sở lao động - trương binh và xã hội tỉnh vĩnh long
39054,13031.jpg,tấm bảng hiệu màu đỏ là của ai ?,trung tâm công tác xã hội social work center
39055,13031.jpg,địa chỉ của trung tâm công tác xã hội là ở đâu ?,"ấp phước yên b , xã phú quới , huyện long hồ , tỉnh vĩnh long"
39056,13031.jpg,số điện thoại của trung tâm công tác xã hội là gì ?,0703 . 811878
39057,13031.jpg,bảng hiệu màu trắng là của ai ?,trung tâm công tác xã hội trạm y tế
39058,13031.jpg,số điện thoại của trạm y tế là gì ?,0702 . 213562
39059,13031.jpg,còn bao lâu để đến trạm y tế ?,vô 200m
39060,13032.jpg,tên của hàng hóa này là gì ?,bộ giữ nhiệt
39061,13033.jpg,tấm ảnh này được chụp ở đâu ?,hội chợ xuân kỷ hợi
39062,13033.jpg,hội chợ xuân kỷ hợi được diễn ra khi nào ?,từ ngày 14 đến ngày 20 / 1 / 2019
39063,13033.jpg,hội chợ được diễn ra vào năm nào ?,kỷ hợi 2019
39064,13034.jpg,bảng hiệu màu xanh dương phía sau dòng người tên là gì ?,huệ
39068,13036.jpg,cửa hàng phía bên trái người đàn ông mặc áo đỏ tên gì ?,thắng ngà
39070,13038.jpg,tấm ảnh này có nguồn từ đâu ?,tour đà nẵng city
39071,13038.jpg,câu slogan của tour đà nẵng city là gì ?,hài lòng khách đến - vừa lòng khách đi
39072,13039.jpg,đường dây nóng của công ty thu mua phế liệu việt đức là gì ?,"0971 . 519 . 789 - 0944 , 566 . 123"
39073,13039.jpg,đây là tin tức gì ?,bảng giá phế liệu hôm nay
39074,13039.jpg,địa chỉ của công ty thu mua phế liệu việt đức là gì ?,"105 / 1 đường m1 , bình hưng hòa , bình tân , tp . hcm"
39075,13039.jpg,câu slogan của công ty thu mua phế liệu việt đức là gì ?,nhận về niềm tin - gửi trao ưu tín
39076,13040.jpg,siêu thị này bán những mặt hàng gì ?,kem trà sữa trân châu
39077,13040.jpg,siêu thị cam kết điều gì ?,ly trái cây tưới 100 %
39078,13040.jpg,siêu thị áp dụng những công nghệ đến từ đâu ?,công nghệ hàn quốc
39079,13040.jpg,địa chỉ của siêu thị này là ở đâu ?,69 nguyễn phong sắc
39080,13040.jpg,đường dây nóng của siêu thị là gì ?,09 6543 0802 - 02466529665
39082,13042.jpg,cửa hàng của người phụ nữ áo trắng tên gì ?,kim loan
39083,13043.jpg,bức hình này có nguồn từ đâu ?,kiotviet
39084,13043.jpg,câu slogan của kiotviet là gì ?,cùng bạn làm giàu
39085,13044.jpg,tên của cửa hàng này là gì ?,chanh
39086,13045.jpg,cửa hàng này có dịch vụ gì ?,sửa chữa - ép kính
39087,13045.jpg,đây là cửa hàng gì ?,phụ kiện điện thoại
39088,13045.jpg,cửa hàng này bán giá như thế nào ?,giá sốc
39097,13048.jpg,chủ tịch hồ chí minh có câu nói gì ?,""" . . . người có bốn đức : cần , kiệm , liêm , chính thiếu một đức thì không thành người "" ."
